epoch,loss,val_loss
0,0.015118875417071347,0.0007489289802900358
1,0.004672646826525313,0.000655394158856347
2,0.004642088960813832,0.0006320417931575077
0,0.012558447881896957,0.0007477232271279407
1,0.004631378255435692,0.0006906660270565558
2,0.004530835019124406,0.0007808327619808019
0,0.010552435392185089,0.0008219824814615295
1,0.004686763507812704,0.0007113987208623901
2,0.004607026425216384,0.0007158872896048351
3,0.004638646106425881,0.0007079914882147355
4,0.004644974692640366,0.000696101625513487
5,0.004498187438172371,0.0007347749936831483
6,0.00435189996484698,0.0007589848346026152
7,0.004405270912477022,0.0007577715672729338
8,0.0043701914886148385,0.0007304697136776933
9,0.004337025620470788,0.0007523034396288539
10,0.004346618398695826,0.0007328355793838344
11,0.004292124687488948,0.0006946764857031401
12,0.004240712017993017,0.0006833927808235408
13,0.004245117121158041,0.0006751212973407436
14,0.004176199154306174,0.0006573800978136515
15,0.004095432392834889,0.0006491293653286958
16,0.004068997268915683,0.0006119080247050832
17,0.004138323191658048,0.0006041947266367504
18,0.004008362655613313,0.0005899203121726914
19,0.004124585509390055,0.0005729867080600987
20,0.003950012280151682,0.0005692846540646647
21,0.0039432745607422826,0.0005490403912451101
22,0.003931497585370399,0.0005363204248768431
23,0.003958352941584013,0.0005333973568201877
24,0.003889680692124868,0.0005268748638805048
25,0.003867113221507109,0.0005133295925167282
26,0.0037600011304579793,0.0005210642150969518
27,0.003865292728810732,0.0005211202663681101
28,0.0037840958381413956,0.000525478681261231
29,0.0036959709893393516,0.0005046785456171365
30,0.0037284688415398707,0.0005073276711411337
31,0.003767770268776375,0.0005115141606127997
32,0.003681883709070292,0.0005144616606252739
33,0.0036333999611471877,0.0005071583682587427
34,0.003619666252178947,0.0005072198414049259
35,0.0036934111903109855,0.0005083224765346641
36,0.003566316296147128,0.0005114201020017102
37,0.0036183546588812216,0.0004998869903053074
38,0.0034875190777472753,0.0005033422674653305
39,0.003431489518342978,0.0004983342250519988
40,0.003570596897210877,0.0005003787459827436
41,0.003523323324110028,0.0004985461361362778
42,0.0034668156507469796,0.0004965216679776371
43,0.0035244568374905084,0.0004961110086846597
44,0.0034662945450047223,0.0004954740718486813
45,0.00344011724612134,0.0004992017575149498
46,0.0034126084863718227,0.0004932939584455753
47,0.0033665838132332813,0.0004971696872172932
48,0.003478393839256319,0.0004951812520408655
49,0.003499332444645472,0.0004950747390977063
50,0.003489003888235333,0.0004964974436250752
51,0.0035463536570410187,0.0004944081326617912
52,0.0034480151872260047,0.0004944527041327713
53,0.003338304804229249,0.0004932825234657397
54,0.0033654174085854544,0.0004954295473830493
55,0.0034364874274632196,0.0004938393364637905
56,0.0033572255905649755,0.0004936207377096896
57,0.003306885007754536,0.0004935593041209802
58,0.0034948046367812647,0.0004938079519367265
59,0.003439416366321331,0.0004942756386631894
60,0.0033618792532294126,0.0004971924034224485
61,0.003315341772982212,0.0004942886563606784
62,0.0033058617133057983,0.0004956779746796045
63,0.0033203844343004164,0.0004954178988799224
64,0.003396285230852403,0.000495943397831203
65,0.0033542063254427016,0.000495512639911506
66,0.003275754604991285,0.0004967619092118494
67,0.0033119581249429837,0.0004968969493436417
68,0.003264495111410275,0.0004951426166948428
69,0.0033464542339477652,0.0005009182422793124
70,0.003286419780734511,0.0004976397665858512
71,0.003250678293201815,0.000499187984443291
72,0.0032963684187299175,0.0004965763224035759
73,0.003305852164880474,0.0004975786935729713
74,0.0032504535747638675,0.000503876607115494
75,0.003251165689176888,0.0005033583561604113
76,0.0032012695026363658,0.0005021642356019229
77,0.0032283143177478835,0.0005019934385084681
78,0.003257938406647496,0.0005008572776293987
79,0.00324969795543739,0.0005012593610001382
80,0.003150586287518212,0.000502999655065828
81,0.0031239399027372236,0.000502148892847777
82,0.0032336294089603448,0.000504582699183474
83,0.0032562232443714033,0.0005003290297969304
84,0.0031608924335286065,0.000503435308862053
85,0.003210941320499389,0.0005006407383206817
86,0.0031966592802367246,0.0005049715215003433
87,0.003224987238932,0.0005046126696514675
88,0.0034118460290983514,0.0005033940547813162
89,0.0033412955465444458,0.0005114483175664024
90,0.003204954843215055,0.0005116251935338901
91,0.0032003848549740496,0.0005118074082519142
92,0.0033041817395831536,0.0005081002541484805
93,0.003266976461847666,0.0005125664290572764
94,0.0032374831584443303,0.0005082336556037396
95,0.003195423043646749,0.000506408943071686
96,0.0031631696278881507,0.0005070624331493469
97,0.003122967504674311,0.0005069720159110325
98,0.0032262513087026002,0.0005086772235677572
99,0.0033097208354072863,0.0005099225653205994
100,0.003188299776060119,0.0005082645136165566
101,0.0032351543138827024,0.0005159709742090898
102,0.003125815799504231,0.000509685823883002
103,0.003253451687760663,0.0005209256728837162
104,0.003253501378121225,0.0005199891741972906
105,0.0031395935964690803,0.0005102772743822887
106,0.0032303800433182627,0.0005126773595770273
107,0.0032619133476430163,0.0005149497712087706
108,0.0031827849085557065,0.0005154035963153924
109,0.0032420533377550704,0.0005159936726652343
110,0.003174675276677018,0.0005147607783095648
111,0.00316277306713205,0.0005144833990570765
112,0.0032804686457415877,0.0005135129727743955
113,0.0032160269194072893,0.0005158070540629502
114,0.0031046770195273343,0.0005107789492862272
115,0.0032115381913274733,0.0005123795441726897
116,0.0032351071261246494,0.0005161657911380311
117,0.0031598393189132125,0.0005231630570766889
118,0.003229601675681239,0.000522669353475111
119,0.0031699821501712864,0.0005205414176222204
0,0.014208922211757328,0.0007540387254621459
1,0.004700009021328455,0.0006989283893722686
2,0.004599427432173719,0.000692882512328474
3,0.0046547242952868825,0.0006860662425402197
4,0.004630677519404003,0.0006935928680188848
5,0.0045799742890807234,0.0007325113270426078
6,0.004486174341431592,0.0007830172840929264
7,0.00454151525357549,0.0007770439666362619
8,0.0044402941141167196,0.0007935099425017919
9,0.0043546990360354325,0.000809558512273503
10,0.004365084184817647,0.000769767489123851
11,0.0043478595784035194,0.0007891359260921912
12,0.004318073561924152,0.0007438120542579648
13,0.004267740468229671,0.0007316993818144178
14,0.004227073374696033,0.0007357476600568256
15,0.0042094410771784515,0.0007074408555770166
16,0.0041572236754070955,0.0006747406600325343
17,0.004144739846022342,0.000669925394859314
18,0.00421271810222638,0.0006550636278628123
19,0.004151460674537016,0.0006300330028463533
20,0.004088187682573618,0.0006242193413394179
21,0.004045095290191991,0.000632594371936426
22,0.004004198386157369,0.0005984483332213131
23,0.004030443361376849,0.0005885344965840554
24,0.003970117087703147,0.0005776911064059255
25,0.003936769770140765,0.0005600350933469244
26,0.003878564270156293,0.0005602332545405682
27,0.003944603658608751,0.000552186872726718
28,0.0038193780483093778,0.0005419295164135359
29,0.003799972047045484,0.0005454129916803894
30,0.0038257738249869518,0.000524157411236069
31,0.003697226381831172,0.0005267078213364584
32,0.00373433656931715,0.0005108579002031857
33,0.003764368656461133,0.0005075554955266587
34,0.0037017697825498723,0.0005131175277666644
35,0.003736478482197536,0.0005113658563659112
36,0.003679567305739788,0.0005055696873480373
37,0.0036832774906866094,0.0005056802295190963
38,0.0036140225692040608,0.0005077587909509908
39,0.0035969369637133004,0.0005049649862707067
40,0.0036437225649337815,0.0005009078846819093
41,0.003610813967455767,0.0004972764700280494
42,0.0036075887221959425,0.0004992761173470194
43,0.0035357905715794,0.0005009054081333821
44,0.0035177412197288658,0.0004954377935247267
45,0.00354713042994253,0.0004966381083216597
46,0.003478538690407433,0.0004956355589134856
47,0.003471298713144269,0.0004963257034466174
48,0.0034272634228940994,0.0004950464401229222
49,0.003481995436876726,0.000494996145235058
50,0.003428207859642804,0.0004948974179270165
51,0.0034299121475200767,0.0004945330519892262
52,0.0034204188953147105,0.0004946447621677646
53,0.0034149896359028523,0.0004945942522426332
54,0.003400865358600106,0.0004948364815379868
55,0.003370682843727136,0.0004948403998186245
56,0.003378234089379649,0.0004954916390022667
57,0.0033449458692328595,0.0004968247788095074
58,0.0033393709396065158,0.0004973356037403503
59,0.0032152458660264717,0.0004955474873451927
60,0.003363492916281295,0.0004948062088016475
61,0.003251979759801737,0.0004957104355104626
62,0.0033681609999486484,0.0004960480552942566
63,0.003257206119800425,0.0004960926738509975
64,0.003291114040991928,0.0004957701451686018
65,0.003294987067823568,0.0004963474518662246
66,0.0032375898501076843,0.0004969308244498523
67,0.003344728466758401,0.0004954046669076999
68,0.0032795697759196007,0.0004955388350226269
69,0.0032528587043984055,0.0004963778672545898
70,0.0032252264500487824,0.0004973418948926647
71,0.0032195077721626068,0.0005002402145780762
72,0.003296555335175953,0.0005015198889074182
73,0.003402235727747304,0.0004993437817951994
74,0.003301901131053875,0.000500686355136589
75,0.0032321731842841076,0.00050148636579784
76,0.003280853927617676,0.0005015195592266802
77,0.003222141954419561,0.0005062103398414343
78,0.0032716184659672552,0.0005022055783029362
79,0.0032477206089445874,0.0005034855984399101
80,0.003294239998476088,0.0005037039596439771
81,0.0031951165614105973,0.0005028666220113803
82,0.0032971216534226225,0.0005020024782868681
83,0.003209780391979311,0.00050141489306797
84,0.003187773167670987,0.0005028776012983233
85,0.0032814723832218498,0.0005040714335248084
86,0.0032670866417782132,0.0005019913578286012
87,0.0032559299597476003,0.0005021583671428166
88,0.003221252762677184,0.0005017122226357659
89,0.0031710024529425017,0.0005060618604169931
90,0.0032387359362004956,0.0005042890221242177
91,0.0032338056268581272,0.0005076218806873552
92,0.0032175907052158035,0.0005024636295674122
93,0.003171567985706986,0.0005048159417616794
94,0.0031474898201860712,0.0005057874214555075
95,0.003231451877440556,0.0004996187788536899
96,0.003216453870275197,0.0005113149440947426
97,0.0031868823361777404,0.0005082780545840583
98,0.003231718852246576,0.0005105944211963349
99,0.0032599512124670614,0.0005034531993992348
100,0.0032547106909419266,0.0005081947433276716
101,0.0031845988339885977,0.0005052685370484563
102,0.0031953898898525574,0.0005075369913911123
103,0.0032041138966208437,0.0005048365608495149
104,0.0031795318158625695,0.0005085970916386542
105,0.0031879801375851394,0.0005093557885585342
106,0.003209868185579179,0.0005080948672224533
107,0.0031950086518934685,0.0005149154399133272
108,0.0031409980007737256,0.000520447464684433
109,0.0031449630838229488,0.000506953240856979
110,0.003144531197420915,0.0005069328515496525
111,0.0032087360237760165,0.0005072396847492378
112,0.0031078233874272084,0.000514911049704762
113,0.0031308630444715534,0.0005086155953749101
114,0.0032659212767755814,0.0005079924078860885
115,0.003163751111477946,0.0005061427490124138
116,0.0031901247324209237,0.0005110291180654913
117,0.003236660893097727,0.0005141400468390912
118,0.003223626214557997,0.0005085760865479576
119,0.0032331300274278294,0.0005090687946992658
